v-sweep,i(Vout),v(V1),v(V2)
0.9455,0.000000315920806,0.9455,0.9
0.9456,0.000000316596692,0.9456,0.9
0.9457,0.00000031727161,0.9457,0.9
0.9458,0.000000317945883,0.9458,0.9
0.9459,0.000000318619229,0.9459,0.9
0.946,0.000000319291853,0.946,0.9
0.9461,0.000000319963517,0.9461,0.9
0.9462,0.000000320634411,0.9462,0.9
0.9463,0.000000321304624,0.9463,0.9
0.9464,0.000000321973932,0.9464,0.9
0.9465,0.000000322642538,0.9465,0.9
0.9466,0.000000323310104,0.9466,0.9
0.9467,0.000000323977085,0.9467,0.9
0.9468,0.000000324643016,0.9468,0.9
0.9469,0.00000032530831,0.9469,0.9
0.947,0.000000325972698,0.947,0.9
0.9471,0.000000326636398,0.9471,0.9
0.9472,0.000000327299194,0.9472,0.9
0.9473,0.000000327961192,0.9473,0.9
0.9474,0.000000328622276,0.9474,0.9
0.9475,0.000000329282663,0.9475,0.9
0.9476,0.000000329942198,0.9476,0.9
0.9477,0.000000330600898,0.9477,0.9
0.9478,0.00000033125878,0.9478,0.9
0.9479,0.000000331915825,0.9479,0.9
0.948,0.000000332572093,0.948,0.9
0.9481,0.000000333227621,0.9481,0.9
0.9482,0.000000333882195,0.9482,0.9
0.9483,0.000000334535976,0.9483,0.9
0.9484,0.000000335188966,0.9484,0.9
0.9485,0.000000335841033,0.9485,0.9
0.9486,0.000000336492359,0.9486,0.9
0.9487,0.000000337142856,0.9487,0.9
0.9488,0.000000337792594,0.9488,0.9
0.9489,0.000000338441467,0.9489,0.9
0.949,0.000000339089476,0.949,0.9
0.9491,0.000000339736689,0.9491,0.9
0.9492,0.000000340382964,0.9492,0.9
0.9493,0.000000341028557,0.9493,0.9
0.9494,0.000000341673303,0.9494,0.9
0.9495,0.000000342317197,0.9495,0.9
0.9496,0.000000342960258,0.9496,0.9
0.9497,0.000000343602515,0.9497,0.9
0.9498,0.000000344243908,0.9498,0.9
0.9499,0.000000344884464,0.9499,0.9
0.95,0.000000345524287,0.95,0.9
0.9501,0.000000346163128,0.9501,0.9
0.9502,0.000000346801208,0.9502,0.9
0.9503,0.000000347438563,0.9503,0.9
0.9504,0.000000348075069,0.9504,0.9
0.9505,0.000000348710698,0.9505,0.9
0.9506,0.000000349345402,0.9506,0.9
0.9507,0.000000349979302,0.9507,0.9
0.9508,0.000000350612416,0.9508,0.9
0.9509,0.000000351244688,0.9509,0.9
0.951,0.000000351876215,0.951,0.9
0.9511,0.000000352506884,0.9511,0.9
0.9512,0.000000353136571,0.9512,0.9
0.9513,0.000000353765516,0.9513,0.9
0.9514,0.000000354393672,0.9514,0.9
0.9515,0.000000355021058,0.9515,0.9
0.9516,0.000000355647474,0.9516,0.9
0.9517,0.000000356273118,0.9517,0.9
0.9518,0.000000356897928,0.9518,0.9
0.9519,0.000000357521737,0.9519,0.9
0.952,0.000000358144979,0.952,0.9
0.9521,0.000000358767281,0.9521,0.9
0.9522,0.000000359388586,0.9522,0.9
0.9523,0.000000360009304,0.9523,0.9
0.9524,0.000000360629093,0.9524,0.9
0.9525,0.000000361248144,0.9525,0.9
0.9526,0.000000361866212,0.9526,0.9
0.9527,0.000000362483371,0.9527,0.9
0.9528,0.000000363099881,0.9528,0.9
0.9529,0.000000363715536,0.9529,0.9
0.953,0.000000364330271,0.953,0.9
0.9531,0.000000364944245,0.9531,0.9
0.9532,0.00000036555725,0.9532,0.9
0.9533,0.000000366169569,0.9533,0.9
0.9534,0.000000366780982,0.9534,0.9
0.9535,0.000000367391522,0.9535,0.9
0.9536,0.000000368001265,0.9536,0.9
0.9537,0.000000368610255,0.9537,0.9
0.9538,0.00000036921826,0.9538,0.9
0.9539,0.000000369825553,0.9539,0.9
0.954,0.000000370431874,0.954,0.9
0.9541,0.000000371037562,0.9541,0.9
0.9542,0.000000371642226,0.9542,0.9
0.9543,0.000000372245967,0.9543,0.9
0.9544,0.000000372849096,0.9544,0.9
0.9545,0.000000373451305,0.9545,0.9
0.9546,0.000000374052696,0.9546,0.9
0.9547,0.000000374653174,0.9547,0.9
0.9548,0.000000375252874,0.9548,0.9
0.9549,0.000000375851855,0.9549,0.9
0.955,0.000000376449815,0.955,0.9
0.9551,0.000000377046858,0.9551,0.9
0.9552,0.000000377643268,0.9552,0.9
0.9553,0.000000378238671,0.9553,0.9
0.9554,0.000000378833395,0.9554,0.9
0.9555,0.00000037942716,0.9555,0.9
0.9556,0.000000380020113,0.9556,0.9
0.9557,0.000000380612349,0.9557,0.9
0.9558,0.000000381203554,0.9558,0.9
0.9559,0.000000381793884,0.9559,0.9
0.956,0.000000382383648,0.956,0.9
0.9561,0.000000382972509,0.9561,0.9
0.9562,0.000000383560332,0.9562,0.9
0.9563,0.000000384147427,0.9563,0.9
0.9564,0.000000384733735,0.9564,0.9
0.9565,0.000000385319243,0.9565,0.9
0.9566,0.000000385903745,0.9566,0.9
0.9567,0.000000386487303,0.9567,0.9
0.9568,0.000000387070157,0.9568,0.9
0.9569,0.00000038765233,0.9569,0.9
0.957,0.000000388233527,0.957,0.9
0.9571,0.000000388813968,0.9571,0.9
0.9572,0.000000389393435,0.9572,0.9
0.9573,0.000000389972195,0.9573,0.9
0.9574,0.000000390549994,0.9574,0.9
0.9575,0.000000391126949,0.9575,0.9
0.9576,0.000000391703129,0.9576,0.9
0.9577,0.00000039227856,0.9577,0.9
0.9578,0.000000392853091,0.9578,0.9
0.9579,0.000000393426708,0.9579,0.9
0.958,0.000000393999519,0.958,0.9
0.9581,0.000000394571362,0.9581,0.9
0.9582,0.000000395142576,0.9582,0.9
0.9583,0.000000395712943,0.9583,0.9
0.9584,0.000000396282337,0.9584,0.9
0.9585,0.000000396850986,0.9585,0.9
0.9586,0.000000397418784,0.9586,0.9
0.9587,0.000000397985715,0.9587,0.9
0.9588,0.000000398551789,0.9588,0.9
0.9589,0.000000399117054,0.9589,0.9
0.959,0.000000399681495,0.959,0.9
0.9591,0.00000040024511,0.9591,0.9
0.9592,0.000000400807886,0.9592,0.9
0.9593,0.000000401369721,0.9593,0.9
0.9594,0.000000401930823,0.9594,0.9
0.9595,0.000000402491093,0.9595,0.9
0.9596,0.000000403050466,0.9596,0.9
0.9597,0.000000403609064,0.9597,0.9
0.9598,0.000000404166725,0.9598,0.9
0.9599,0.000000404723645,0.9599,0.9
0.96,0.000000405279637,0.96,0.9
0.9601,0.000000405834859,0.9601,0.9
0.9602,0.000000406389169,0.9602,0.9
0.9603,0.00000040694281,0.9603,0.9
0.9604,0.0000004074955,0.9604,0.9
0.9605,0.000000408047299,0.9605,0.9
0.9606,0.000000408598394,0.9606,0.9
0.9607,0.000000409148582,0.9607,0.9
0.9608,0.000000409697895,0.9608,0.9
0.9609,0.000000410246509,0.9609,0.9
0.961,0.000000410794126,0.961,0.9
0.9611,0.000000411341025,0.9611,0.9
0.9612,0.000000411887001,0.9612,0.9
0.9613,0.000000412432144,0.9613,0.9
0.9614,0.000000412976487,0.9614,0.9
0.9615,0.000000413519942,0.9615,0.9
0.9616,0.00000041406266,0.9616,0.9
0.9617,0.000000414604493,0.9617,0.9
0.9618,0.00000041514549,0.9618,0.9
0.9619,0.000000415685648,0.9619,0.9
0.962,0.000000416225035,0.962,0.9
0.9621,0.000000416763543,0.9621,0.9
0.9622,0.00000041730128,0.9622,0.9
0.9623,0.000000417838057,0.9623,0.9
0.9624,0.000000418374094,0.9624,0.9
0.9625,0.000000418909281,0.9625,0.9
0.9626,0.00000041944357,0.9626,0.9
0.9627,0.000000419977157,0.9627,0.9
0.9628,0.000000420509798,0.9628,0.9
0.9629,0.00000042104163,0.9629,0.9
0.963,0.000000421572661,0.963,0.9
0.9631,0.000000422102827,0.9631,0.9
0.9632,0.000000422632329,0.9632,0.9
0.9633,0.000000423160666,0.9633,0.9
0.9634,0.000000423688551,0.9634,0.9
0.9635,0.000000424215232,0.9635,0.9
0.9636,0.000000424741355,0.9636,0.9
0.9637,0.000000425266558,0.9637,0.9
0.9638,0.000000425790983,0.9638,0.9
0.9639,0.000000426314649,0.9639,0.9
0.964,0.000000426837282,0.964,0.9
0.9641,0.000000427359188,0.9641,0.9
0.9642,0.000000427880259,0.9642,0.9
0.9643,0.000000428400497,0.9643,0.9
0.9644,0.000000428919927,0.9644,0.9
0.9645,0.000000429438593,0.9645,0.9
0.9646,0.000000429956248,0.9646,0.9
0.9647,0.000000430473239,0.9647,0.9
0.9648,0.000000430989338,0.9648,0.9
0.9649,0.000000431504692,0.9649,0.9
0.965,0.000000432019148,0.965,0.9
0.9651,0.000000432532884,0.9651,0.9
0.9652,0.000000433045589,0.9652,0.9
0.9653,0.000000433557588,0.9653,0.9
0.9654,0.000000434068745,0.9654,0.9
0.9655,0.000000434579135,0.9655,0.9
0.9656,0.000000435088754,0.9656,0.9
0.9657,0.000000435597478,0.9657,0.9
0.9658,0.000000436105354,0.9658,0.9
0.9659,0.000000436612394,0.9659,0.9
0.966,0.000000437118707,0.966,0.9
0.9661,0.000000437624163,0.9661,0.9
0.9662,0.000000438128655,0.9662,0.9
0.9663,0.000000438632448,0.9663,0.9
0.9664,0.000000439135494,0.9664,0.9
0.9665,0.000000439637596,0.9665,0.9
0.9666,0.000000440138901,0.9666,0.9
0.9667,0.000000440639557,0.9667,0.9
0.9668,0.000000441139189,0.9668,0.9
0.9669,0.00000044163807,0.9669,0.9
0.967,0.000000442136173,0.967,0.9
0.9671,0.000000442633436,0.9671,0.9
0.9672,0.000000443129878,0.9672,0.9
0.9673,0.00000044362552,0.9673,0.9
0.9674,0.000000444120381,0.9674,0.9
0.9675,0.00000044461428,0.9675,0.9
0.9676,0.000000445107515,0.9676,0.9
0.9677,0.00000044559992,0.9677,0.9
0.9678,0.00000044609145,0.9678,0.9
0.9679,0.000000446582234,0.9679,0.9
0.968,0.000000447072223,0.968,0.9
0.9681,0.000000447561279,0.9681,0.9
0.9682,0.000000448049683,0.9682,0.9
0.9683,0.000000448537115,0.9683,0.9
0.9684,0.000000449023826,0.9684,0.9
0.9685,0.000000449509608,0.9685,0.9
0.9686,0.000000449994655,0.9686,0.9
0.9687,0.000000450479039,0.9687,0.9
0.9688,0.000000450962524,0.9688,0.9
0.9689,0.000000451445125,0.9689,0.9
0.969,0.000000451926997,0.969,0.9
0.9691,0.00000045240807,0.9691,0.9
0.9692,0.000000452888324,0.9692,0.9
0.9693,0.000000453367701,0.9693,0.9
0.9694,0.000000453846321,0.9694,0.9
0.9695,0.000000454324187,0.9695,0.9
0.9696,0.000000454801155,0.9696,0.9
0.9697,0.000000455277402,0.9697,0.9
0.9698,0.000000455752877,0.9698,0.9
0.9699,0.000000456227399,0.9699,0.9
0.97,0.000000456701326,0.97,0.9
0.9701,0.00000045717421,0.9701,0.9
0.9702,0.0000004576465,0.9702,0.9
0.9703,0.00000045811778,0.9703,0.9
0.9704,0.000000458588554,0.9704,0.9
0.9705,0.000000459058329,0.9705,0.9
0.9706,0.000000459527309,0.9706,0.9
0.9707,0.000000459995544,0.9707,0.9
0.9708,0.00000046046295,0.9708,0.9
0.9709,0.000000460929572,0.9709,0.9
0.971,0.000000461395402,0.971,0.9
0.9711,0.000000461860292,0.9711,0.9
0.9712,0.000000462324655,0.9712,0.9
0.9713,0.000000462788066,0.9713,0.9
0.9714,0.000000463250695,0.9714,0.9
0.9715,0.000000463712666,0.9715,0.9
0.9716,0.00000046417367,0.9716,0.9
0.9717,0.000000464633867,0.9717,0.9
0.9718,0.00000046509335,0.9718,0.9
0.9719,0.000000465551986,0.9719,0.9
0.972,0.000000466009894,0.972,0.9
0.9721,0.000000466467077,0.9721,0.9
0.9722,0.000000466923376,0.9722,0.9
0.9723,0.000000467378941,0.9723,0.9
0.9724,0.000000467833601,0.9724,0.9
0.9725,0.00000046828761,0.9725,0.9
0.9726,0.000000468740742,0.9726,0.9
0.9727,0.00000046919312,0.9727,0.9
0.9728,0.000000469644696,0.9728,0.9
0.9729,0.000000470095555,0.9729,0.9
0.973,0.000000470545608,0.973,0.9
0.9731,0.000000470994852,0.9731,0.9
0.9732,0.000000471443361,0.9732,0.9
0.9733,0.000000471890864,0.9733,0.9
0.9734,0.000000472337822,0.9734,0.9
0.9735,0.000000472783904,0.9735,0.9
0.9736,0.000000473229324,0.9736,0.9
0.9737,0.000000473673747,0.9737,0.9
0.9738,0.000000474117638,0.9738,0.9
0.9739,0.000000474560666,0.9739,0.9
0.974,0.000000475002885,0.974,0.9
0.9741,0.000000475444276,0.9741,0.9
0.9742,0.000000475884958,0.9742,0.9
0.9743,0.000000476324889,0.9743,0.9
0.9744,0.000000476763983,0.9744,0.9
0.9745,0.000000477202152,0.9745,0.9
0.9746,0.000000477639921,0.9746,0.9
0.9747,0.000000478076693,0.9747,0.9
0.9748,0.000000478512611,0.9748,0.9
0.9749,0.000000478947861,0.9749,0.9
0.975,0.000000479382471,0.975,0.9
0.9751,0.000000479816087,0.9751,0.9
0.9752,0.000000480248998,0.9752,0.9
0.9753,0.000000480681194,0.9753,0.9
0.9754,0.00000048111256,0.9754,0.9
0.9755,0.000000481543218,0.9755,0.9
0.9756,0.00000048197319,0.9756,0.9
0.9757,0.00000048240222,0.9757,0.9
0.9758,0.00000048283054,0.9758,0.9
0.9759,0.000000483258068,0.9759,0.9
0.976,0.000000483684977,0.976,0.9
0.9761,0.000000484110965,0.9761,0.9
0.9762,0.000000484536272,0.9762,0.9
0.9763,0.000000484960719,0.9763,0.9
0.9764,0.00000048538454,0.9764,0.9
0.9765,0.000000485807425,0.9765,0.9
0.9766,0.000000486229693,0.9766,0.9
0.9767,0.00000048665126,0.9767,0.9
0.9768,0.000000487071864,0.9768,0.9
0.9769,0.00000048749186,0.9769,0.9
0.977,0.000000487911038,0.977,0.9
0.9771,0.00000048832954,0.9771,0.9
0.9772,0.000000488747162,0.9772,0.9
0.9773,0.00000048916416,0.9773,0.9
0.9774,0.000000489580332,0.9774,0.9
0.9775,0.000000489995815,0.9775,0.9
0.9776,0.000000490410368,0.9776,0.9
0.9777,0.000000490824284,0.9777,0.9
0.9778,0.00000049123754,0.9778,0.9
0.9779,0.000000491649876,0.9779,0.9
0.978,0.000000492061602,0.978,0.9
0.9781,0.000000492472552,0.9781,0.9
0.9782,0.000000492882696,0.9782,0.9
0.9783,0.00000049329206,0.9783,0.9
0.9784,0.000000493700727,0.9784,0.9
0.9785,0.000000494108646,0.9785,0.9
0.9786,0.000000494515955,0.9786,0.9
0.9787,0.000000494922363,0.9787,0.9
0.9788,0.000000495327994,0.9788,0.9
0.9789,0.000000495732971,0.9789,0.9
0.979,0.00000049613725,0.979,0.9
0.9791,0.000000496540624,0.9791,0.9
0.9792,0.000000496943317,0.9792,0.9
0.9793,0.000000497345404,0.9793,0.9
0.9794,0.000000497746543,0.9794,0.9
0.9795,0.000000498147099,0.9795,0.9
0.9796,0.00000049854695,0.9796,0.9
0.9797,0.000000498945891,0.9797,0.9
0.9798,0.000000499344232,0.9798,0.9
0.9799,0.000000499741756,0.9799,0.9
0.98,0.000000500138579,0.98,0.9
0.9801,0.000000500534703,0.9801,0.9
0.9802,0.000000500930083,0.9802,0.9
0.9803,0.000000501324655,0.9803,0.9
0.9804,0.000000501718624,0.9804,0.9
0.9805,0.000000502111721,0.9805,0.9
0.9806,0.000000502504186,0.9806,0.9
0.9807,0.000000502895826,0.9807,0.9
0.9808,0.000000503286785,0.9808,0.9
0.9809,0.000000503677082,0.9809,0.9
0.981,0.000000504066609,0.981,0.9
0.9811,0.000000504455425,0.9811,0.9
0.9812,0.000000504843381,0.9812,0.9
0.9813,0.00000050523083,0.9813,0.9
0.9814,0.000000505617436,0.9814,0.9
0.9815,0.000000506003319,0.9815,0.9
0.9816,0.000000506388503,0.9816,0.9
0.9817,0.000000506772933,0.9817,0.9
0.9818,0.000000507156674,0.9818,0.9
0.9819,0.00000050753977,0.9819,0.9
0.982,0.000000507922014,0.982,0.9
0.9821,0.000000508303556,0.9821,0.9
0.9822,0.000000508684439,0.9822,0.9
0.9823,0.000000509064661,0.9823,0.9
0.9824,0.000000509444046,0.9824,0.9
0.9825,0.000000509822708,0.9825,0.9
0.9826,0.00000051020074,0.9826,0.9
0.9827,0.000000510578047,0.9827,0.9
0.9828,0.00000051095456,0.9828,0.9
0.9829,0.000000511330489,0.9829,0.9
0.983,0.000000511705583,0.983,0.9
0.9831,0.000000512080057,0.9831,0.9
0.9832,0.000000512453784,0.9832,0.9
0.9833,0.000000512826793,0.9833,0.9
0.9834,0.000000513199092,0.9834,0.9
0.9835,0.000000513570663,0.9835,0.9
0.9836,0.000000513941611,0.9836,0.9
0.9837,0.000000514311759,0.9837,0.9
0.9838,0.000000514681275,0.9838,0.9
0.9839,0.000000515050049,0.9839,0.9
0.984,0.000000515418177,0.984,0.9
0.9841,0.000000515785572,0.9841,0.9
0.9842,0.000000516152245,0.9842,0.9
0.9843,0.000000516518188,0.9843,0.9
0.9844,0.000000516883421,0.9844,0.9
0.9845,0.000000517248083,0.9845,0.9
0.9846,0.000000517611943,0.9846,0.9
0.9847,0.000000517975231,0.9847,0.9
0.9848,0.000000518337695,0.9848,0.9
0.9849,0.000000518699476,0.9849,0.9
0.985,0.000000519060569,0.985,0.9
0.9851,0.000000519421009,0.9851,0.9
0.9852,0.000000519780778,0.9852,0.9
0.9853,0.000000520139784,0.9853,0.9
0.9854,0.000000520498128,0.9854,0.9
0.9855,0.000000520855746,0.9855,0.9
0.9856,0.000000521212776,0.9856,0.9
0.9857,0.000000521569044,0.9857,0.9
0.9858,0.000000521924658,0.9858,0.9
0.9859,0.000000522279541,0.9859,0.9
0.986,0.000000522633691,0.986,0.9
0.9861,0.000000522987243,0.9861,0.9
0.9862,0.000000523340056,0.9862,0.9
0.9863,0.000000523692183,0.9863,0.9
0.9864,0.000000524043712,0.9864,0.9
0.9865,0.000000524394505,0.9865,0.9
0.9866,0.000000524744665,0.9866,0.9
0.9867,0.000000525094077,0.9867,0.9
0.9868,0.000000525442916,0.9868,0.9
0.9869,0.000000525790892,0.9869,0.9
0.987,0.000000526138317,0.987,0.9
0.9871,0.000000526485108,0.9871,0.9
0.9872,0.000000526831155,0.9872,0.9
0.9873,0.000000527176537,0.9873,0.9
0.9874,0.000000527521197,0.9874,0.9
0.9875,0.000000527865227,0.9875,0.9
0.9876,0.000000528208639,0.9876,0.9
0.9877,0.000000528551318,0.9877,0.9
0.9878,0.000000528893322,0.9878,0.9
0.9879,0.000000529234697,0.9879,0.9
0.988,0.000000529575457,0.988,0.9
0.9881,0.000000529915441,0.9881,0.9
0.9882,0.00000053025477,0.9882,0.9
0.9883,0.000000530593521,0.9883,0.9
0.9884,0.000000530931432,0.9884,0.9
0.9885,0.000000531268874,0.9885,0.9
0.9886,0.000000531605483,0.9886,0.9
0.9887,0.000000531941687,0.9887,0.9
0.9888,0.000000532276983,0.9888,0.9
0.9889,0.000000532611695,0.9889,0.9
0.989,0.000000532945744,0.989,0.9
0.9891,0.00000053327908,0.9891,0.9
0.9892,0.000000533611868,0.9892,0.9
0.9893,0.00000053394394,0.9893,0.9
0.9894,0.000000534275367,0.9894,0.9
0.9895,0.000000534606199,0.9895,0.9
0.9896,0.000000534936298,0.9896,0.9
0.9897,0.000000535265782,0.9897,0.9
0.9898,0.000000535594573,0.9898,0.9
0.9899,0.000000535922771,0.9899,0.9
0.99,0.00000053625028,0.99,0.9
0.9901,0.000000536577094,0.9901,0.9
0.9902,0.000000536903391,0.9902,0.9
0.9903,0.000000537228946,0.9903,0.9
0.9904,0.000000537553818,0.9904,0.9
0.9905,0.000000537878108,0.9905,0.9
0.9906,0.000000538201716,0.9906,0.9
0.9907,0.000000538524729,0.9907,0.9
0.9908,0.000000538847026,0.9908,0.9
0.9909,0.000000539168735,0.9909,0.9
0.991,0.000000539489767,0.991,0.9
0.9911,0.0000005398102,0.9911,0.9
0.9912,0.000000540129999,0.9912,0.9
0.9913,0.000000540449173,0.9913,0.9
0.9914,0.00000054076763,0.9914,0.9
0.9915,0.000000541085527,0.9915,0.9
0.9916,0.000000541402683,0.9916,0.9
0.9917,0.000000541719356,0.9917,0.9
0.9918,0.000000542035345,0.9918,0.9
0.9919,0.000000542350678,0.9919,0.9
0.992,0.000000542665347,0.992,0.9
0.9921,0.000000542979407,0.9921,0.9
0.9922,0.000000543292915,0.9922,0.9
0.9923,0.000000543605575,0.9923,0.9
0.9924,0.000000543917807,0.9924,0.9
0.9925,0.000000544229273,0.9925,0.9
0.9926,0.000000544540223,0.9926,0.9
0.9927,0.000000544850586,0.9927,0.9
0.9928,0.000000545160312,0.9928,0.9
0.9929,0.000000545469232,0.9929,0.9
0.993,0.000000545777699,0.993,0.9
0.9931,0.000000546085598,0.9931,0.9
0.9932,0.000000546392688,0.9932,0.9
0.9933,0.000000546699253,0.9933,0.9
0.9934,0.000000547005136,0.9934,0.9
0.9935,0.000000547310421,0.9935,0.9
0.9936,0.000000547615262,0.9936,0.9
0.9937,0.000000547919244,0.9937,0.9
0.9938,0.000000548222761,0.9938,0.9
0.9939,0.000000548525547,0.9939,0.9
0.994,0.000000548827828,0.994,0.9
0.9941,0.000000549129499,0.9941,0.9
0.9942,0.000000549430498,0.9942,0.9
0.9943,0.000000549730828,0.9943,0.9
0.9944,0.000000550030627,0.9944,0.9
0.9945,0.000000550329913,0.9945,0.9
0.9946,0.000000550628439,0.9946,0.9
0.9947,0.000000550926437,0.9947,0.9
0.9948,0.000000551223797,0.9948,0.9
0.9949,0.000000551520495,0.9949,0.9
0.995,0.000000551816658,0.995,0.9
0.9951,0.000000552112217,0.9951,0.9
0.9952,0.000000552407153,0.9952,0.9
0.9953,0.000000552701442,0.9953,0.9
0.9954,0.000000552995269,0.9954,0.9
0.9955,0.000000553288379,0.9955,0.9
0.9956,0.000000553580957,0.9956,0.9
0.9957,0.000000553872876,0.9957,0.9
0.9958,0.000000554164226,0.9958,0.9
0.9959,0.000000554454958,0.9959,0.9
0.996,0.00000055474511,0.996,0.9
0.9961,0.000000555034646,0.9961,0.9
0.9962,0.00000055532365,0.9962,0.9
0.9963,0.000000555612001,0.9963,0.9
0.9964,0.000000555899643,0.9964,0.9
0.9965,0.000000556186935,0.9965,0.9
0.9966,0.000000556473475,0.9966,0.9
0.9967,0.000000556759552,0.9967,0.9
0.9968,0.000000557044887,0.9968,0.9
0.9969,0.000000557329768,0.9969,0.9
0.997,0.000000557614042,0.997,0.9
0.9971,0.000000557897682,0.9971,0.9
0.9972,0.000000558180739,0.9972,0.9
0.9973,0.000000558463208,0.9973,0.9
0.9974,0.00000055874521,0.9974,0.9
0.9975,0.00000055902642,0.9975,0.9
0.9976,0.000000559307132,0.9976,0.9
0.9977,0.000000559587328,0.9977,0.9
0.9978,0.000000559866914,0.9978,0.9
0.9979,0.000000560145988,0.9979,0.9
0.998,0.000000560424429,0.998,0.9
0.9981,0.000000560702265,0.9981,0.9
0.9982,0.000000560979466,0.9982,0.9
0.9983,0.00000056125627,0.9983,0.9
0.9984,0.000000561532264,0.9984,0.9
0.9985,0.000000561807862,0.9985,0.9
0.9986,0.000000562082867,0.9986,0.9
0.9987,0.000000562357275,0.9987,0.9
0.9988,0.000000562631062,0.9988,0.9
0.9989,0.000000562904342,0.9989,0.9
0.999,0.000000563177071,0.999,0.9
0.9991,0.000000563449278,0.9991,0.9
0.9992,0.000000563720741,0.9992,0.9
0.9993,0.00000056399174,0.9993,0.9
0.9994,0.000000564262209,0.9994,0.9
0.9995,0.00000056453208,0.9995,0.9
0.9996,0.000000564801431,0.9996,0.9
0.9997,0.000000565070128,0.9997,0.9
0.9998,0.000000565338313,0.9998,0.9
0.9999,0.000000565605944,0.9999,0.9
1,0.000000565873044,1,0.9
1.0001,0.000000566139512,1.0001,0.9
1.0002,0.000000566405427,1.0002,0.9
1.0003,0.000000566670835,1.0003,0.9
1.0004,0.000000566935713,1.0004,0.9
1.0005,0.00000056720001,1.0005,0.9
1.0006,0.00000056746368,1.0006,0.9
1.0007,0.000000567726818,1.0007,0.9
1.0008,0.00000056798957,1.0008,0.9
1.0009,0.000000568251615,1.0009,0.9
1.001,0.00000056851321,1.001,0.9
1.0011,0.000000568774144,1.0011,0.9
1.0012,0.000000569034603,1.0012,0.9
1.0013,0.000000569294439,1.0013,0.9
1.0014,0.000000569553784,1.0014,0.9
1.0015,0.000000569812553,1.0015,0.9
1.0016,0.000000570070744,1.0016,0.9
1.0017,0.000000570328544,1.0017,0.9
1.0018,0.000000570585694,1.0018,0.9
1.0019,0.000000570842356,1.0019,0.9
1.002,0.000000571098358,1.002,0.9
1.0021,0.000000571353945,1.0021,0.9
1.0022,0.000000571608959,1.0022,0.9
1.0023,0.000000571863321,1.0023,0.9
1.0024,0.000000572117314,1.0024,0.9
1.0025,0.000000572370801,1.0025,0.9
1.0026,0.000000572623565,1.0026,0.9
1.0027,0.000000572875932,1.0027,0.9
1.0028,0.000000573127641,1.0028,0.9
1.0029,0.000000573378927,1.0029,0.9
1.003,0.000000573629613,1.003,0.9
1.0031,0.000000573879879,1.0031,0.9
1.0032,0.000000574129476,1.0032,0.9
1.0033,0.000000574378568,1.0033,0.9
1.0034,0.000000574627245,1.0034,0.9
1.0035,0.000000574875298,1.0035,0.9
1.0036,0.00000057512284,1.0036,0.9
1.0037,0.00000057536989,1.0037,0.9
1.0038,0.000000575616369,1.0038,0.9
1.0039,0.00000057586235,1.0039,0.9
1.004,0.000000576107823,1.004,0.9
1.0041,0.000000576352726,1.0041,0.9
1.0042,0.000000576597129,1.0042,0.9
1.0043,0.000000576841048,1.0043,0.9
1.0044,0.000000577084377,1.0044,0.9
1.0045,0.000000577327217,1.0045,0.9
1.0046,0.000000577569599,1.0046,0.9
1.0047,0.000000577811431,1.0047,0.9
1.0048,0.000000578052655,1.0048,0.9
1.0049,0.000000578293454,1.0049,0.9
1.005,0.000000578533822,1.005,0.9
1.0051,0.000000578773502,1.0051,0.9
1.0052,0.000000579012731,1.0052,0.9
1.0053,0.000000579251479,1.0053,0.9
1.0054,0.000000579489745,1.0054,0.9
1.0055,0.000000579727434,1.0055,0.9
1.0056,0.00000057996464,1.0056,0.9
1.0057,0.000000580201332,1.0057,0.9
1.0058,0.00000058043749,1.0058,0.9
1.0059,0.000000580673188,1.0059,0.9
1.006,0.000000580908404,1.006,0.9
1.0061,0.00000058114315,1.0061,0.9
1.0062,0.000000581377249,1.0062,0.9
1.0063,0.000000581610962,1.0063,0.9
1.0064,0.000000581844095,1.0064,0.9
1.0065,0.000000582076844,1.0065,0.9
1.0066,0.000000582308957,1.0066,0.9
1.0067,0.000000582540672,1.0067,0.9
1.0068,0.000000582771854,1.0068,0.9
1.0069,0.000000583002505,1.0069,0.9
1.007,0.000000583232795,1.007,0.9
1.0071,0.000000583462535,1.0071,0.9
1.0072,0.000000583691712,1.0072,0.9
1.0073,0.000000583920331,1.0073,0.9
1.0074,0.000000584148566,1.0074,0.9
1.0075,0.000000584376306,1.0075,0.9
1.0076,0.000000584603521,1.0076,0.9
1.0077,0.0000005848302,1.0077,0.9
1.0078,0.000000585056561,1.0078,0.9
1.0079,0.00000058528224,1.0079,0.9
1.008,0.000000585507497,1.008,0.9
1.0081,0.000000585732364,1.0081,0.9
1.0082,0.000000585956641,1.0082,0.9
1.0083,0.000000586180439,1.0083,0.9
1.0084,0.000000586403861,1.0084,0.9
1.0085,0.000000586626633,1.0085,0.9
1.0086,0.000000586848991,1.0086,0.9
1.0087,0.000000587070932,1.0087,0.9
1.0088,0.000000587292263,1.0088,0.9
1.0089,0.000000587513242,1.0089,0.9
1.009,0.000000587733746,1.009,0.9
1.0091,0.000000587953718,1.0091,0.9
1.0092,0.000000588173277,1.0092,0.9
1.0093,0.000000588392236,1.0093,0.9
1.0094,0.000000588610776,1.0094,0.9
1.0095,0.000000588828801,1.0095,0.9
